,Location,Period,Dim1,First Tooltip,No
9608,塔吉克斯坦,2017,Female,3.51,TJ
9609,塔吉克斯坦,2016,Both sexes,5.38,TJ
9610,塔吉克斯坦,2016,Male,7.23,TJ
9611,塔吉克斯坦,2016,Female,3.61,TJ
9612,塔吉克斯坦,2015,Both sexes,5.19,TJ
9613,塔吉克斯坦,2015,Male,7.06,TJ
9614,塔吉克斯坦,2015,Female,3.4,TJ
9615,塔吉克斯坦,2014,Both sexes,5.11,TJ
9616,塔吉克斯坦,2014,Male,7.02,TJ
9617,塔吉克斯坦,2014,Female,3.27,TJ
9618,塔吉克斯坦,2013,Both sexes,5.04,TJ
9619,塔吉克斯坦,2013,Male,6.95,TJ
9620,塔吉克斯坦,2013,Female,3.19,TJ
9621,塔吉克斯坦,2012,Both sexes,5.08,TJ
9622,塔吉克斯坦,2012,Male,7.05,TJ
9623,塔吉克斯坦,2012,Female,3.17,TJ
9624,塔吉克斯坦,2011,Both sexes,5.06,TJ
9625,塔吉克斯坦,2011,Male,7.07,TJ
9626,塔吉克斯坦,2011,Female,3.11,TJ
9627,塔吉克斯坦,2010,Both sexes,4.98,TJ
9628,塔吉克斯坦,2010,Male,7.0,TJ
9629,塔吉克斯坦,2010,Female,3.01,TJ
9630,塔吉克斯坦,2009,Both sexes,4.9,TJ
9631,塔吉克斯坦,2009,Male,6.96,TJ
9632,塔吉克斯坦,2009,Female,2.89,TJ
9633,塔吉克斯坦,2008,Both sexes,4.86,TJ
9634,塔吉克斯坦,2008,Male,6.95,TJ
9635,塔吉克斯坦,2008,Female,2.81,TJ
9636,塔吉克斯坦,2007,Both sexes,4.81,TJ
9637,塔吉克斯坦,2007,Male,6.9,TJ
9638,塔吉克斯坦,2007,Female,2.77,TJ
9639,塔吉克斯坦,2006,Both sexes,4.74,TJ
9640,塔吉克斯坦,2006,Male,6.78,TJ
9641,塔吉克斯坦,2006,Female,2.74,TJ
9642,塔吉克斯坦,2005,Both sexes,4.71,TJ
9643,塔吉克斯坦,2005,Male,6.7,TJ
9644,塔吉克斯坦,2005,Female,2.75,TJ
9645,塔吉克斯坦,2004,Both sexes,4.55,TJ
9646,塔吉克斯坦,2004,Male,6.42,TJ
9647,塔吉克斯坦,2004,Female,2.71,TJ
9648,塔吉克斯坦,2003,Both sexes,4.55,TJ
9649,塔吉克斯坦,2003,Male,6.46,TJ
9650,塔吉克斯坦,2003,Female,2.67,TJ
9651,塔吉克斯坦,2002,Both sexes,4.63,TJ
9652,塔吉克斯坦,2002,Male,6.58,TJ
9653,塔吉克斯坦,2002,Female,2.73,TJ
9654,塔吉克斯坦,2001,Both sexes,4.83,TJ
9655,塔吉克斯坦,2001,Male,6.82,TJ
9656,塔吉克斯坦,2001,Female,2.89,TJ
9657,塔吉克斯坦,2000,Both sexes,5.08,TJ
9658,塔吉克斯坦,2000,Male,7.32,TJ
9659,塔吉克斯坦,2000,Female,2.89,TJ
9660,泰国,2019,Both sexes,7.95,TH
9661,泰国,2019,Male,13.87,TH
9662,泰国,2019,Female,2.3,TH
9663,泰国,2018,Both sexes,7.9,TH
9664,泰国,2018,Male,13.64,TH
9665,泰国,2018,Female,2.42,TH
9666,泰国,2017,Both sexes,7.49,TH
9667,泰国,2017,Male,12.82,TH
9668,泰国,2017,Female,2.43,TH
9669,泰国,2016,Both sexes,7.59,TH
9670,泰国,2016,Male,12.99,TH
9671,泰国,2016,Female,2.48,TH
9672,泰国,2015,Both sexes,7.15,TH
9673,泰国,2015,Male,12.11,TH
9674,泰国,2015,Female,2.48,TH
9675,泰国,2014,Both sexes,6.87,TH
9676,泰国,2014,Male,11.44,TH
9677,泰国,2014,Female,2.57,TH
9678,泰国,2013,Both sexes,6.59,TH
9679,泰国,2013,Male,10.8,TH
9680,泰国,2013,Female,2.65,TH
9681,泰国,2012,Both sexes,7.03,TH
9682,泰国,2012,Male,11.49,TH
9683,泰国,2012,Female,2.85,TH
9684,泰国,2011,Both sexes,7.17,TH
9685,泰国,2011,Male,11.63,TH
9686,泰国,2011,Female,2.98,TH
9687,泰国,2010,Both sexes,7.29,TH
9688,泰国,2010,Male,11.69,TH
9689,泰国,2010,Female,3.17,TH
9690,泰国,2009,Both sexes,7.27,TH
9691,泰国,2009,Male,11.54,TH
9692,泰国,2009,Female,3.25,TH
9693,泰国,2008,Both sexes,7.42,TH
9694,泰国,2008,Male,11.67,TH
9695,泰国,2008,Female,3.42,TH
9696,泰国,2007,Both sexes,7.74,TH
9697,泰国,2007,Male,12.14,TH
9698,泰国,2007,Female,3.61,TH
9699,泰国,2006,Both sexes,8.26,TH
9700,泰国,2006,Male,13.03,TH
9701,泰国,2006,Female,3.76,TH
9702,泰国,2005,Both sexes,8.52,TH
9703,泰国,2005,Male,13.39,TH
9704,泰国,2005,Female,3.92,TH
9705,泰国,2004,Both sexes,9.89,TH
9706,泰国,2004,Male,15.55,TH
9707,泰国,2004,Female,4.54,TH
9708,泰国,2003,Both sexes,10.15,TH
9709,泰国,2003,Male,15.41,TH
9710,泰国,2003,Female,5.2,TH
9711,泰国,2002,Both sexes,10.45,TH
9712,泰国,2002,Male,15.44,TH
9713,泰国,2002,Female,5.74,TH
9714,泰国,2001,Both sexes,10.45,TH
9715,泰国,2001,Male,15.18,TH
9716,泰国,2001,Female,6.02,TH
9717,泰国,2000,Both sexes,11.59,TH
9718,泰国,2000,Male,16.39,TH
9719,泰国,2000,Female,7.07,TH
9720,东帝汶,2019,Both sexes,4.53,TP
9721,东帝汶,2019,Male,6.69,TP
9722,东帝汶,2019,Female,2.42,TP
9723,东帝汶,2018,Both sexes,4.46,TP
9724,东帝汶,2018,Male,6.57,TP
9725,东帝汶,2018,Female,2.4,TP
9726,东帝汶,2017,Both sexes,4.4,TP
9727,东帝汶,2017,Male,6.5,TP
9728,东帝汶,2017,Female,2.34,TP
9729,东帝汶,2016,Both sexes,4.45,TP
9730,东帝汶,2016,Male,6.5,TP
9731,东帝汶,2016,Female,2.44,TP
9732,东帝汶,2015,Both sexes,4.38,TP
9733,东帝汶,2015,Male,6.42,TP
9734,东帝汶,2015,Female,2.37,TP
9735,东帝汶,2014,Both sexes,4.24,TP
9736,东帝汶,2014,Male,6.16,TP
9737,东帝汶,2014,Female,2.37,TP
9738,东帝汶,2013,Both sexes,4.23,TP
9739,东帝汶,2013,Male,6.1,TP
9740,东帝汶,2013,Female,2.41,TP
9741,东帝汶,2012,Both sexes,4.28,TP
9742,东帝汶,2012,Male,6.14,TP
9743,东帝汶,2012,Female,2.47,TP
9744,东帝汶,2011,Both sexes,4.3,TP
9745,东帝汶,2011,Male,6.06,TP
9746,东帝汶,2011,Female,2.59,TP
9747,东帝汶,2010,Both sexes,4.15,TP
9748,东帝汶,2010,Male,5.85,TP
9749,东帝汶,2010,Female,2.52,TP
9750,东帝汶,2009,Both sexes,4.41,TP
9751,东帝汶,2009,Male,6.09,TP
9752,东帝汶,2009,Female,2.8,TP
9753,东帝汶,2008,Both sexes,3.42,TP
9754,东帝汶,2008,Male,4.76,TP
9755,东帝汶,2008,Female,2.12,TP
9756,东帝汶,2007,Both sexes,3.68,TP
9757,东帝汶,2007,Male,5.1,TP
9758,东帝汶,2007,Female,2.31,TP
9759,东帝汶,2006,Both sexes,3.9,TP
9760,东帝汶,2006,Male,5.42,TP
9761,东帝汶,2006,Female,2.43,TP
9762,东帝汶,2005,Both sexes,4.31,TP
9763,东帝汶,2005,Male,5.91,TP
9764,东帝汶,2005,Female,2.78,TP
9765,东帝汶,2004,Both sexes,4.38,TP
9766,东帝汶,2004,Male,6.03,TP
9767,东帝汶,2004,Female,2.79,TP
9768,东帝汶,2003,Both sexes,4.73,TP
9769,东帝汶,2003,Male,6.36,TP
9770,东帝汶,2003,Female,3.16,TP
9771,东帝汶,2002,Both sexes,4.64,TP
9772,东帝汶,2002,Male,6.14,TP
9773,东帝汶,2002,Female,3.17,TP
9774,东帝汶,2001,Both sexes,4.94,TP
9775,东帝汶,2001,Male,6.41,TP
9776,东帝汶,2001,Female,3.51,TP
9777,东帝汶,2000,Both sexes,4.88,TP
9778,东帝汶,2000,Male,6.5,TP
9779,东帝汶,2000,Female,3.31,TP
9780,多哥,2019,Both sexes,14.81,TG
9781,多哥,2019,Male,23.99,TG
9782,多哥,2019,Female,6.45,TG
9783,多哥,2018,Both sexes,14.88,TG
9784,多哥,2018,Male,24.1,TG
9785,多哥,2018,Female,6.49,TG
9786,多哥,2017,Both sexes,15.4,TG
9787,多哥,2017,Male,24.97,TG
9788,多哥,2017,Female,6.7,TG
9789,多哥,2016,Both sexes,15.97,TG
9790,多哥,2016,Male,25.62,TG
9791,多哥,2016,Female,7.22,TG
9792,多哥,2015,Both sexes,16.69,TG
9793,多哥,2015,Male,26.66,TG
9794,多哥,2015,Female,7.67,TG
9795,多哥,2014,Both sexes,17.41,TG
9796,多哥,2014,Male,27.87,TG
9797,多哥,2014,Female,7.92,TG
9798,多哥,2013,Both sexes,17.79,TG
9799,多哥,2013,Male,28.47,TG
9800,多哥,2013,Female,8.1,TG
9801,多哥,2012,Both sexes,18.02,TG
9802,多哥,2012,Male,28.73,TG
9803,多哥,2012,Female,8.33,TG
9804,多哥,2011,Both sexes,18.12,TG
9805,多哥,2011,Male,28.77,TG
9806,多哥,2011,Female,8.51,TG
9807,多哥,2010,Both sexes,18.2,TG
9808,多哥,2010,Male,29.01,TG
9809,多哥,2010,Female,8.46,TG
9810,多哥,2009,Both sexes,18.47,TG
9811,多哥,2009,Male,29.42,TG
9812,多哥,2009,Female,8.61,TG
9813,多哥,2008,Both sexes,18.89,TG
9814,多哥,2008,Male,29.99,TG
9815,多哥,2008,Female,8.89,TG
9816,多哥,2007,Both sexes,19.05,TG
9817,多哥,2007,Male,29.98,TG
9818,多哥,2007,Female,9.22,TG
9819,多哥,2006,Both sexes,19.19,TG
9820,多哥,2006,Male,30.15,TG
9821,多哥,2006,Female,9.36,TG
9822,多哥,2005,Both sexes,18.75,TG
9823,多哥,2005,Male,29.49,TG
9824,多哥,2005,Female,9.14,TG
9825,多哥,2004,Both sexes,18.69,TG
9826,多哥,2004,Male,29.32,TG
9827,多哥,2004,Female,9.17,TG
9828,多哥,2003,Both sexes,18.57,TG
9829,多哥,2003,Male,29.11,TG
9830,多哥,2003,Female,9.14,TG
9831,多哥,2002,Both sexes,18.08,TG
9832,多哥,2002,Male,28.22,TG
9833,多哥,2002,Female,9.01,TG
9834,多哥,2001,Both sexes,17.74,TG
9835,多哥,2001,Male,27.75,TG
9836,多哥,2001,Female,8.82,TG
9837,多哥,2000,Both sexes,17.28,TG
9838,多哥,2000,Male,27.04,TG
9839,多哥,2000,Female,8.59,TG
9840,汤加,2019,Both sexes,4.37,TO
9841,汤加,2019,Male,5.88,TO
9842,汤加,2019,Female,2.94,TO
9843,汤加,2018,Both sexes,4.57,TO
9844,汤加,2018,Male,6.14,TO
9845,汤加,2018,Female,3.08,TO
9846,汤加,2017,Both sexes,4.78,TO
9847,汤加,2017,Male,6.44,TO
9848,汤加,2017,Female,3.23,TO
9849,汤加,2016,Both sexes,4.77,TO
9850,汤加,2016,Male,6.42,TO
9851,汤加,2016,Female,3.23,TO
9852,汤加,2015,Both sexes,5.3,TO
9853,汤加,2015,Male,7.29,TO
9854,汤加,2015,Female,3.43,TO
9855,汤加,2014,Both sexes,5.35,TO
9856,汤加,2014,Male,7.36,TO
9857,汤加,2014,Female,3.46,TO
9858,汤加,2013,Both sexes,5.27,TO
9859,汤加,2013,Male,7.21,TO
9860,汤加,2013,Female,3.43,TO
9861,汤加,2012,Both sexes,5.25,TO
9862,汤加,2012,Male,7.18,TO
9863,汤加,2012,Female,3.42,TO
9864,汤加,2011,Both sexes,5.21,TO
9865,汤加,2011,Male,7.11,TO
9866,汤加,2011,Female,3.41,TO
9867,汤加,2010,Both sexes,5.34,TO
9868,汤加,2010,Male,7.33,TO
9869,汤加,2010,Female,3.45,TO
9870,汤加,2009,Both sexes,5.06,TO
9871,汤加,2009,Male,6.96,TO
9872,汤加,2009,Female,3.24,TO
9873,汤加,2008,Both sexes,4.71,TO
9874,汤加,2008,Male,6.32,TO
9875,汤加,2008,Female,3.18,TO
9876,汤加,2007,Both sexes,4.8,TO
9877,汤加,2007,Male,6.5,TO
9878,汤加,2007,Female,3.19,TO
9879,汤加,2006,Both sexes,4.73,TO
9880,汤加,2006,Male,6.39,TO
9881,汤加,2006,Female,3.16,TO
9882,汤加,2005,Both sexes,4.79,TO
9883,汤加,2005,Male,6.48,TO
9884,汤加,2005,Female,3.21,TO
9885,汤加,2004,Both sexes,5.01,TO
9886,汤加,2004,Male,6.84,TO
9887,汤加,2004,Female,3.28,TO
9888,汤加,2003,Both sexes,5.08,TO
9889,汤加,2003,Male,6.89,TO
9890,汤加,2003,Female,3.37,TO
9891,汤加,2002,Both sexes,5.0,TO
9892,汤加,2002,Male,6.67,TO
9893,汤加,2002,Female,3.41,TO
9894,汤加,2001,Both sexes,5.1,TO
9895,汤加,2001,Male,6.67,TO
9896,汤加,2001,Female,3.59,TO
9897,汤加,2000,Both sexes,5.13,TO
9898,汤加,2000,Male,6.69,TO
9899,汤加,2000,Female,3.64,TO
9900,特立尼达和多巴哥,2019,Both sexes,8.28,TT
9901,特立尼达和多巴哥,2019,Male,13.09,TT
9902,特立尼达和多巴哥,2019,Female,3.66,TT
9903,特立尼达和多巴哥,2018,Both sexes,8.5,TT
9904,特立尼达和多巴哥,2018,Male,13.44,TT
9905,特立尼达和多巴哥,2018,Female,3.75,TT
9906,特立尼达和多巴哥,2017,Both sexes,8.96,TT
9907,特立尼达和多巴哥,2017,Male,14.04,TT
9908,特立尼达和多巴哥,2017,Female,4.08,TT
9909,特立尼达和多巴哥,2016,Both sexes,9.23,TT
9910,特立尼达和多巴哥,2016,Male,14.46,TT
9911,特立尼达和多巴哥,2016,Female,4.21,TT
9912,特立尼达和多巴哥,2015,Both sexes,9.54,TT
9913,特立尼达和多巴哥,2015,Male,15.02,TT
9914,特立尼达和多巴哥,2015,Female,4.28,TT
9915,特立尼达和多巴哥,2014,Both sexes,9.83,TT
9916,特立尼达和多巴哥,2014,Male,15.57,TT
9917,特立尼达和多巴哥,2014,Female,4.32,TT
9918,特立尼达和多巴哥,2013,Both sexes,10.14,TT
9919,特立尼达和多巴哥,2013,Male,16.06,TT
9920,特立尼达和多巴哥,2013,Female,4.46,TT
9921,特立尼达和多巴哥,2012,Both sexes,8.86,TT
9922,特立尼达和多巴哥,2012,Male,13.22,TT
9923,特立尼达和多巴哥,2012,Female,4.74,TT
9924,特立尼达和多巴哥,2011,Both sexes,9.2,TT
9925,特立尼达和多巴哥,2011,Male,14.73,TT
9926,特立尼达和多巴哥,2011,Female,3.92,TT
9927,特立尼达和多巴哥,2010,Both sexes,10.59,TT
9928,特立尼达和多巴哥,2010,Male,16.92,TT
9929,特立尼达和多巴哥,2010,Female,4.54,TT
9930,特立尼达和多巴哥,2009,Both sexes,10.42,TT
9931,特立尼达和多巴哥,2009,Male,17.05,TT
9932,特立尼达和多巴哥,2009,Female,4.04,TT
9933,特立尼达和多巴哥,2008,Both sexes,12.77,TT
9934,特立尼达和多巴哥,2008,Male,21.22,TT
9935,特立尼达和多巴哥,2008,Female,4.61,TT
9936,特立尼达和多巴哥,2007,Both sexes,10.5,TT
9937,特立尼达和多巴哥,2007,Male,17.63,TT
9938,特立尼达和多巴哥,2007,Female,3.65,TT
9939,特立尼达和多巴哥,2006,Both sexes,10.69,TT
9940,特立尼达和多巴哥,2006,Male,17.43,TT
9941,特立尼达和多巴哥,2006,Female,4.23,TT
9942,特立尼达和多巴哥,2005,Both sexes,12.05,TT
9943,特立尼达和多巴哥,2005,Male,19.82,TT
9944,特立尼达和多巴哥,2005,Female,4.57,TT
9945,特立尼达和多巴哥,2004,Both sexes,12.58,TT
9946,特立尼达和多巴哥,2004,Male,20.99,TT
9947,特立尼达和多巴哥,2004,Female,4.48,TT
9948,特立尼达和多巴哥,2003,Both sexes,12.9,TT
9949,特立尼达和多巴哥,2003,Male,21.25,TT
9950,特立尼达和多巴哥,2003,Female,4.88,TT
9951,特立尼达和多巴哥,2002,Both sexes,14.85,TT
9952,特立尼达和多巴哥,2002,Male,24.7,TT
9953,特立尼达和多巴哥,2002,Female,5.31,TT
9954,特立尼达和多巴哥,2001,Both sexes,16.05,TT
9955,特立尼达和多巴哥,2001,Male,26.08,TT
9956,特立尼达和多巴哥,2001,Female,6.35,TT
9957,特立尼达和多巴哥,2000,Both sexes,16.19,TT
9958,特立尼达和多巴哥,2000,Male,26.39,TT
9959,特立尼达和多巴哥,2000,Female,6.32,TT
9960,突尼斯,2019,Both sexes,3.18,TN
9961,突尼斯,2019,Male,4.6,TN
9962,突尼斯,2019,Female,1.84,TN
9963,突尼斯,2018,Both sexes,3.09,TN
9964,突尼斯,2018,Male,4.44,TN
9965,突尼斯,2018,Female,1.84,TN
9966,突尼斯,2017,Both sexes,3.01,TN
9967,突尼斯,2017,Male,4.29,TN
9968,突尼斯,2017,Female,1.83,TN
9969,突尼斯,2016,Both sexes,2.98,TN
9970,突尼斯,2016,Male,4.22,TN
9971,突尼斯,2016,Female,1.82,TN
9972,突尼斯,2015,Both sexes,3.03,TN
9973,突尼斯,2015,Male,4.29,TN
9974,突尼斯,2015,Female,1.86,TN
9975,突尼斯,2014,Both sexes,3.1,TN
9976,突尼斯,2014,Male,4.38,TN
9977,突尼斯,2014,Female,1.91,TN
9978,突尼斯,2013,Both sexes,3.17,TN
9979,突尼斯,2013,Male,4.47,TN
9980,突尼斯,2013,Female,1.95,TN
9981,突尼斯,2012,Both sexes,3.24,TN
9982,突尼斯,2012,Male,4.57,TN
9983,突尼斯,2012,Female,1.99,TN
9984,突尼斯,2011,Both sexes,3.29,TN
9985,突尼斯,2011,Male,4.64,TN
9986,突尼斯,2011,Female,2.03,TN
9987,突尼斯,2010,Both sexes,3.37,TN
9988,突尼斯,2010,Male,4.72,TN
9989,突尼斯,2010,Female,2.1,TN
9990,突尼斯,2009,Both sexes,3.43,TN
9991,突尼斯,2009,Male,4.79,TN
9992,突尼斯,2009,Female,2.15,TN
9993,突尼斯,2008,Both sexes,3.47,TN
9994,突尼斯,2008,Male,4.82,TN
9995,突尼斯,2008,Female,2.2,TN
9996,突尼斯,2007,Both sexes,3.57,TN
9997,突尼斯,2007,Male,4.92,TN
9998,突尼斯,2007,Female,2.29,TN
9999,突尼斯,2006,Both sexes,3.65,TN
10000,突尼斯,2006,Male,5.0,TN
10001,突尼斯,2006,Female,2.38,TN
10002,突尼斯,2005,Both sexes,3.69,TN
10003,突尼斯,2005,Male,5.03,TN
10004,突尼斯,2005,Female,2.42,TN
10005,突尼斯,2004,Both sexes,3.78,TN
10006,突尼斯,2004,Male,5.14,TN
10007,突尼斯,2004,Female,2.49,TN
10008,突尼斯,2003,Both sexes,3.85,TN
10009,突尼斯,2003,Male,5.2,TN
10010,突尼斯,2003,Female,2.55,TN
10011,突尼斯,2002,Both sexes,3.88,TN
10012,突尼斯,2002,Male,5.24,TN
10013,突尼斯,2002,Female,2.57,TN
10014,突尼斯,2001,Both sexes,3.89,TN
10015,突尼斯,2001,Male,5.23,TN
10016,突尼斯,2001,Female,2.61,TN
10017,突尼斯,2000,Both sexes,3.9,TN
10018,突尼斯,2000,Male,5.21,TN
10019,突尼斯,2000,Female,2.63,TN
10020,土耳其,2019,Both sexes,2.34,TR
10021,土耳其,2019,Male,3.59,TR
10022,土耳其,2019,Female,1.19,TR
10023,土耳其,2018,Both sexes,2.25,TR
10024,土耳其,2018,Male,3.41,TR
10025,土耳其,2018,Female,1.19,TR
10026,土耳其,2017,Both sexes,2.26,TR
10027,土耳其,2017,Male,3.39,TR
10028,土耳其,2017,Female,1.23,TR
10029,土耳其,2016,Both sexes,2.26,TR
10030,土耳其,2016,Male,3.37,TR
10031,土耳其,2016,Female,1.26,TR
10032,土耳其,2015,Both sexes,2.26,TR
10033,土耳其,2015,Male,3.37,TR
10034,土耳其,2015,Female,1.26,TR
10035,土耳其,2014,Both sexes,2.3,TR
10036,土耳其,2014,Male,3.47,TR
10037,土耳其,2014,Female,1.25,TR
10038,土耳其,2013,Both sexes,2.27,TR
10039,土耳其,2013,Male,3.45,TR
10040,土耳其,2013,Female,1.2,TR
10041,土耳其,2012,Both sexes,2.24,TR
10042,土耳其,2012,Male,3.41,TR
10043,土耳其,2012,Female,1.19,TR
10044,土耳其,2011,Both sexes,2.28,TR
10045,土耳其,2011,Male,3.47,TR
10046,土耳其,2011,Female,1.21,TR
10047,土耳其,2010,Both sexes,2.47,TR
10048,土耳其,2010,Male,3.74,TR
10049,土耳其,2010,Female,1.32,TR
10050,土耳其,2009,Both sexes,2.47,TR
10051,土耳其,2009,Male,3.74,TR
10052,土耳其,2009,Female,1.33,TR
10053,土耳其,2008,Both sexes,2.47,TR
10054,土耳其,2008,Male,3.75,TR
10055,土耳其,2008,Female,1.32,TR
10056,土耳其,2007,Both sexes,2.6,TR
10057,土耳其,2007,Male,3.97,TR
10058,土耳其,2007,Female,1.38,TR
10059,土耳其,2006,Both sexes,2.79,TR
10060,土耳其,2006,Male,4.27,TR
10061,土耳其,2006,Female,1.47,TR
10062,土耳其,2005,Both sexes,2.96,TR
10063,土耳其,2005,Male,4.56,TR
10064,土耳其,2005,Female,1.54,TR
10065,土耳其,2004,Both sexes,3.16,TR
10066,土耳其,2004,Male,4.93,TR
10067,土耳其,2004,Female,1.57,TR
10068,土耳其,2003,Both sexes,3.3,TR
10069,土耳其,2003,Male,5.18,TR
10070,土耳其,2003,Female,1.62,TR
10071,土耳其,2002,Both sexes,3.43,TR
10072,土耳其,2002,Male,5.41,TR
10073,土耳其,2002,Female,1.65,TR
10074,土耳其,2001,Both sexes,3.87,TR
10075,土耳其,2001,Male,6.15,TR
10076,土耳其,2001,Female,1.78,TR
10077,土耳其,2000,Both sexes,4.21,TR
10078,土耳其,2000,Male,6.7,TR
10079,土耳其,2000,Female,1.9,TR
10080,土库曼斯坦,2019,Both sexes,6.07,TM
10081,土库曼斯坦,2019,Male,9.41,TM
10082,土库曼斯坦,2019,Female,2.91,TM
10083,土库曼斯坦,2018,Both sexes,6.09,TM
10084,土库曼斯坦,2018,Male,9.44,TM
10085,土库曼斯坦,2018,Female,2.93,TM
10086,土库曼斯坦,2017,Both sexes,6.23,TM
10087,土库曼斯坦,2017,Male,9.64,TM
10088,土库曼斯坦,2017,Female,3.02,TM
10089,土库曼斯坦,2016,Both sexes,6.59,TM
10090,土库曼斯坦,2016,Male,10.15,TM
10091,土库曼斯坦,2016,Female,3.24,TM
10092,土库曼斯坦,2015,Both sexes,6.62,TM
10093,土库曼斯坦,2015,Male,9.99,TM
10094,土库曼斯坦,2015,Female,3.44,TM
10095,土库曼斯坦,2014,Both sexes,7.11,TM
10096,土库曼斯坦,2014,Male,10.97,TM
10097,土库曼斯坦,2014,Female,3.47,TM
10098,土库曼斯坦,2013,Both sexes,7.42,TM
10099,土库曼斯坦,2013,Male,11.16,TM
10100,土库曼斯坦,2013,Female,3.93,TM
10101,土库曼斯坦,2012,Both sexes,7.36,TM
10102,土库曼斯坦,2012,Male,11.25,TM
10103,土库曼斯坦,2012,Female,3.73,TM
10104,土库曼斯坦,2011,Both sexes,7.82,TM
10105,土库曼斯坦,2011,Male,11.99,TM
10106,土库曼斯坦,2011,Female,3.96,TM
10107,土库曼斯坦,2010,Both sexes,8.65,TM
10108,土库曼斯坦,2010,Male,13.66,TM
10109,土库曼斯坦,2010,Female,3.98,TM
10110,土库曼斯坦,2009,Both sexes,9.6,TM
10111,土库曼斯坦,2009,Male,15.24,TM
10112,土库曼斯坦,2009,Female,4.34,TM
10113,土库曼斯坦,2008,Both sexes,11.69,TM
10114,土库曼斯坦,2008,Male,19.02,TM
10115,土库曼斯坦,2008,Female,4.83,TM
10116,土库曼斯坦,2007,Both sexes,13.6,TM
10117,土库曼斯坦,2007,Male,22.46,TM
10118,土库曼斯坦,2007,Female,5.26,TM
10119,土库曼斯坦,2006,Both sexes,15.51,TM
10120,土库曼斯坦,2006,Male,25.64,TM
10121,土库曼斯坦,2006,Female,5.94,TM
10122,土库曼斯坦,2005,Both sexes,15.81,TM
10123,土库曼斯坦,2005,Male,26.63,TM
10124,土库曼斯坦,2005,Female,5.65,TM
10125,土库曼斯坦,2004,Both sexes,15.19,TM
10126,土库曼斯坦,2004,Male,25.37,TM
10127,土库曼斯坦,2004,Female,5.61,TM
10128,土库曼斯坦,2003,Both sexes,15.31,TM
10129,土库曼斯坦,2003,Male,26.11,TM
10130,土库曼斯坦,2003,Female,5.14,TM
10131,土库曼斯坦,2002,Both sexes,15.16,TM
10132,土库曼斯坦,2002,Male,25.52,TM
10133,土库曼斯坦,2002,Female,5.45,TM
10134,土库曼斯坦,2001,Both sexes,14.69,TM
10135,土库曼斯坦,2001,Male,25.06,TM
10136,土库曼斯坦,2001,Female,4.95,TM
10137,土库曼斯坦,2000,Both sexes,13.85,TM
10138,土库曼斯坦,2000,Male,23.71,TM
10139,土库曼斯坦,2000,Female,4.61,TM
10140,乌干达,2019,Both sexes,10.45,UG
10141,乌干达,2019,Male,19.39,UG
10142,乌干达,2019,Female,3.7,UG
10143,乌干达,2018,Both sexes,10.25,UG
10144,乌干达,2018,Male,19.21,UG
10145,乌干达,2018,Female,3.52,UG
10146,乌干达,2017,Both sexes,10.34,UG
10147,乌干达,2017,Male,19.3,UG
10148,乌干达,2017,Female,3.64,UG
10149,乌干达,2016,Both sexes,11.06,UG
10150,乌干达,2016,Male,20.49,UG
10151,乌干达,2016,Female,4.01,UG
10152,乌干达,2015,Both sexes,11.04,UG
10153,乌干达,2015,Male,20.71,UG
10154,乌干达,2015,Female,3.85,UG
10155,乌干达,2014,Both sexes,11.4,UG
10156,乌干达,2014,Male,21.62,UG
10157,乌干达,2014,Female,3.76,UG
10158,乌干达,2013,Both sexes,12.38,UG
10159,乌干达,2013,Male,23.6,UG
10160,乌干达,2013,Female,3.94,UG
10161,乌干达,2012,Both sexes,13.23,UG
10162,乌干达,2012,Male,25.07,UG
10163,乌干达,2012,Female,4.31,UG
10164,乌干达,2011,Both sexes,14.47,UG
10165,乌干达,2011,Male,26.85,UG
10166,乌干达,2011,Female,5.21,UG
10167,乌干达,2010,Both sexes,14.64,UG
10168,乌干达,2010,Male,27.21,UG
10169,乌干达,2010,Female,5.33,UG
10170,乌干达,2009,Both sexes,15.48,UG
10171,乌干达,2009,Male,28.56,UG
10172,乌干达,2009,Female,5.7,UG
10173,乌干达,2008,Both sexes,16.07,UG
10174,乌干达,2008,Male,29.76,UG
10175,乌干达,2008,Female,5.79,UG
10176,乌干达,2007,Both sexes,17.68,UG
10177,乌干达,2007,Male,32.25,UG
10178,乌干达,2007,Female,6.68,UG
10179,乌干达,2006,Both sexes,20.15,UG
10180,乌干达,2006,Male,35.95,UG
10181,乌干达,2006,Female,8.13,UG
10182,乌干达,2005,Both sexes,20.84,UG
10183,乌干达,2005,Male,37.38,UG
10184,乌干达,2005,Female,8.28,UG
10185,乌干达,2004,Both sexes,20.52,UG
10186,乌干达,2004,Male,37.06,UG
10187,乌干达,2004,Female,7.86,UG
10188,乌干达,2003,Both sexes,20.38,UG
10189,乌干达,2003,Male,36.75,UG
10190,乌干达,2003,Female,7.83,UG
10191,乌干达,2002,Both sexes,20.48,UG
10192,乌干达,2002,Male,36.79,UG
10193,乌干达,2002,Female,7.98,UG
10194,乌干达,2001,Both sexes,21.06,UG
10195,乌干达,2001,Male,37.7,UG
10196,乌干达,2001,Female,8.26,UG
10197,乌干达,2000,Both sexes,21.65,UG
10198,乌干达,2000,Male,38.61,UG
10199,乌干达,2000,Female,8.57,UG
10200,乌克兰,2019,Both sexes,17.73,UA
